production-class,test-method,entropy
weka.core.neighboursearch.BallTree,test10,1.0986122886681096
weka.core.neighboursearch.BallTree,test11,1.0986122886681096
weka.core.neighboursearch.BallTree,test12,0.6931471805599453
weka.core.neighboursearch.BallTree,test13,0.6931471805599453
weka.core.neighboursearch.BallTree,test14,1.6094379124341005
weka.core.neighboursearch.BallTree,test15,0.8675632284814612
weka.core.neighboursearch.BallTree,test16,1.0986122886681096
weka.core.neighboursearch.BallTree,test17,1.0986122886681096
weka.core.neighboursearch.BallTree,test18,1.559581156259877
weka.core.neighboursearch.BallTree,test19,0.6931471805599453
weka.core.neighboursearch.BallTree,test20,1.0986122886681096
weka.core.neighboursearch.BallTree,test21,0.9502705392332347
weka.core.neighboursearch.BallTree,test22,0.6931471805599453
weka.core.neighboursearch.BallTree,test23,0.5623351446188083
weka.core.neighboursearch.BallTree,test24,0.3250829733914482
weka.core.neighboursearch.BallTree,test25,1.0986122886681096
weka.core.neighboursearch.BallTree,test26,0.45056120886630463
weka.core.neighboursearch.BallTree,test27,1.256597943527338
weka.core.neighboursearch.BallTree,test28,0.639031859650177
weka.core.neighboursearch.BallTree,test29,0.5004024235381879
weka.core.neighboursearch.BallTree,test30,0.7963116401738131
weka.core.neighboursearch.BallTree,test31,1.3862943611198906
weka.core.neighboursearch.BallTree,test32,1.0114042647073518
weka.core.neighboursearch.BallTree,test33,1.0114042647073518
weka.core.neighboursearch.BallTree,test34,1.0114042647073518
weka.core.neighboursearch.BallTree,test35,1.0397207708399179
com.aelitis.azureus.util.ImportExportUtils,test00,1.0986122886681096
com.aelitis.azureus.util.ImportExportUtils,test01,1.0986122886681096
com.aelitis.azureus.util.ImportExportUtils,test02,1.9730014063936125
com.aelitis.azureus.util.ImportExportUtils,test03,1.7917594692280547
com.aelitis.azureus.util.ImportExportUtils,test04,1.3862943611198906
com.aelitis.azureus.util.ImportExportUtils,test05,2.3693821196946767
com.aelitis.azureus.util.ImportExportUtils,test06,0.6931471805599453
com.aelitis.azureus.util.ImportExportUtils,test07,0.6931471805599453
com.aelitis.azureus.util.ImportExportUtils,test08,-0.0
com.aelitis.azureus.util.ImportExportUtils,test09,0.6931471805599453
com.aelitis.azureus.util.ImportExportUtils,test10,2.3025850929940455
com.aelitis.azureus.util.ImportExportUtils,test11,1.3862943611198906
com.aelitis.azureus.util.ImportExportUtils,test12,2.3025850929940455
com.aelitis.azureus.util.ImportExportUtils,test13,0.6931471805599453
com.aelitis.azureus.util.ImportExportUtils,test14,0.6931471805599453
com.aelitis.azureus.util.ImportExportUtils,test15,1.242453324894
com.aelitis.azureus.util.ImportExportUtils,test16,2.2161022480912638
com.aelitis.azureus.util.ImportExportUtils,test17,-0.0
com.aelitis.azureus.util.ImportExportUtils,test18,0.5623351446188083
com.aelitis.azureus.util.ImportExportUtils,test19,-0.0
com.aelitis.azureus.util.ImportExportUtils,test20,0.6365141682948128
com.aelitis.azureus.util.ImportExportUtils,test21,0.9002560512685369
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test00,1.0986122886681096
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test01,1.0397207708399179
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test02,1.5607104090414063
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test03,1.6094379124341005
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test04,1.0986122886681096
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test05,0.6931471805599453
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test06,1.3862943611198906
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test07,0.6931471805599453
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test08,2.1972245773362196
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test09,1.7478680974667573
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test10,1.0986122886681096
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test11,0.9002560512685369
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test12,1.6094379124341005
com.aelitis.azureus.core.peermanager.messaging.azureus.AZPeerExchange,test13,1.0397207708399179
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test00,4.2766661190160535
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test01,2.955447307323008
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test02,2.9675961830591184
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test03,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test04,3.0274318817346964
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test05,2.955447307323008
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test06,1.3321790402101223
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test07,2.1972245773362196
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test08,4.248495242049361
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test09,2.955447307323008
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test10,3.6635616461296423
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test11,1.0986122886681096
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test12,2.967596183059118
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test13,2.955447307323008
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test14,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test15,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test16,3.500478972018642
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test17,2.955447307323008
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test18,2.4849066497880012
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test19,3.6635616461296423
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test20,1.7917594692280547
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test21,2.1972245773362196
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test22,2.5649493574615376
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test23,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test24,1.0986122886681096
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test25,0.6931471805599453
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test26,2.955447307323008
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test27,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test28,3.7376696182833657
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test29,4.304065093204166
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test30,1.6094379124341005
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test31,1.3862943611198906
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test32,3.7841896339182655
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test33,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test34,0.6931471805599453
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test35,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test36,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test37,4.290459441148392
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test38,1.3321790402101223
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test39,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test40,3.481703979822216
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test41,4.234106504597258
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test42,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test43,3.610917912644226
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test44,1.589026915173973
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test45,3.637586159726386
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test46,1.3321790402101223
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test47,3.5502500180019503
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test48,4.294251909730539
com.liferay.portlet.shopping.model.impl.ShoppingItemModelImpl,test49,2.921385106568027
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test00,1.6094379124341005
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test01,1.3862943611198906
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test02,1.3862943611198906
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test03,1.0986122886681096
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test04,1.0027182645175161
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test05,1.3862943611198906
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test06,1.0027182645175161
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test07,1.0986122886681096
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test08,1.0986122886681096
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test09,0.7356219397587946
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test10,1.0986122886681096
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test11,1.0027182645175161
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test12,1.3862943611198906
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test13,1.3862943611198906
dk.statsbiblioteket.summa.search.document.DocumentSearcherImpl,test14,1.6094379124341005
visu.handball.moves.model.PassEvent,test00,0.6931471805599453
visu.handball.moves.model.PassEvent,test01,1.3862943611198906
visu.handball.moves.model.PassEvent,test02,0.6931471805599453
visu.handball.moves.model.PassEvent,test03,0.34883209584303193
visu.handball.moves.model.PassEvent,test04,0.6931471805599453
visu.handball.moves.model.PassEvent,test05,1.3321790402101223
visu.handball.moves.model.PassEvent,test06,1.0986122886681096
visu.handball.moves.model.PassEvent,test07,0.6365141682948128
visu.handball.moves.model.PassEvent,test08,0.30463609734923813
visu.handball.moves.model.PassEvent,test09,0.908908734898781
visu.handball.moves.model.PassEvent,test10,0.7509687782493434
visu.handball.moves.model.PassEvent,test11,0.45056120886630463
visu.handball.moves.model.PassEvent,test12,0.5875009311062074
visu.handball.moves.model.PassEvent,test13,0.3250829733914482
visu.handball.moves.model.PassEvent,test14,0.7549967581308246
visu.handball.moves.model.PassEvent,test15,0.9404479886553263
visu.handball.moves.model.PassEvent,test16,0.5481178804418445
visu.handball.moves.model.PassEvent,test17,0.30463609734923813
visu.handball.moves.model.PassEvent,test18,0.2711893730418441
visu.handball.moves.model.PassEvent,test19,0.8377716126398524
visu.handball.moves.model.PassEvent,test20,0.806504609875222
visu.handball.moves.model.PassEvent,test21,0.6885673693022827
visu.handball.moves.model.PassEvent,test22,0.3250829733914482
visu.handball.moves.model.PassEvent,test23,0.34883209584303193
visu.handball.moves.model.PassEvent,test24,0.806504609875222
visu.handball.moves.model.PassEvent,test25,0.7509687782493434
dk.statsbiblioteket.summa.common.Logging,test00,1.3862943611198906
dk.statsbiblioteket.summa.common.Logging,test01,1.0986122886681096
dk.statsbiblioteket.summa.common.Logging,test02,1.3862943611198906
dk.statsbiblioteket.summa.common.Logging,test03,1.3321790402101223
dk.statsbiblioteket.summa.common.Logging,test04,1.0986122886681096
dk.statsbiblioteket.summa.common.Logging,test05,0.9649629230074277
dk.statsbiblioteket.summa.common.Logging,test06,-0.0
dk.statsbiblioteket.summa.common.Logging,test07,0.6365141682948128
dk.statsbiblioteket.summa.common.Logging,test08,0.6931471805599453
dk.statsbiblioteket.summa.common.Logging,test09,-0.0
dk.statsbiblioteket.summa.common.Logging,test10,0.9556998911125343
dk.statsbiblioteket.summa.common.Logging,test11,-0.0
dk.statsbiblioteket.summa.common.Logging,test12,1.5607104090414063
dk.statsbiblioteket.summa.common.Logging,test13,-0.0
dk.statsbiblioteket.summa.common.Logging,test14,0.6931471805599453
dk.statsbiblioteket.summa.common.Logging,test15,0.5623351446188083
dk.statsbiblioteket.summa.common.Logging,test16,0.6931471805599453
dk.statsbiblioteket.summa.common.Logging,test17,1.3862943611198906
dk.statsbiblioteket.summa.common.Logging,test18,0.9164648855394713
dk.statsbiblioteket.summa.common.Logging,test19,0.5623351446188083
dk.statsbiblioteket.summa.common.Logging,test20,1.0986122886681096
dk.statsbiblioteket.summa.common.Logging,test21,1.6094379124341005
dk.statsbiblioteket.summa.common.Logging,test22,-0.0
dk.statsbiblioteket.summa.common.Logging,test23,0.8675632284814612
dk.statsbiblioteket.summa.common.Logging,test24,0.887694275799104
dk.statsbiblioteket.summa.common.Logging,test25,0.6931471805599453
dk.statsbiblioteket.summa.common.Logging,test26,1.0986122886681096
dk.statsbiblioteket.summa.common.Logging,test27,0.8599672810355049
dk.statsbiblioteket.summa.common.Logging,test28,0.6931471805599453
dk.statsbiblioteket.summa.common.Logging,test29,0.6931471805599453
dk.statsbiblioteket.summa.common.Logging,test30,0.8982053397041498
dk.statsbiblioteket.summa.common.Logging,test31,1.4750763110546947
dk.statsbiblioteket.summa.common.Logging,test32,-0.0
dk.statsbiblioteket.summa.common.Logging,test33,-0.0
dk.statsbiblioteket.summa.common.Logging,test34,0.8981370031878679
dk.statsbiblioteket.summa.common.Logging,test35,-0.0
dk.statsbiblioteket.summa.common.Logging,test36,-0.0
dk.statsbiblioteket.summa.common.Logging,test37,0.9502705392332347
dk.statsbiblioteket.summa.common.Logging,test38,1.6095464819696321
dk.statsbiblioteket.summa.common.Logging,test39,1.3321790402101223
dk.statsbiblioteket.summa.common.Logging,test40,0.6365141682948128
dk.statsbiblioteket.summa.common.Logging,test41,2.094729047527649
dk.statsbiblioteket.summa.common.Logging,test42,0.37677016125643675
dk.statsbiblioteket.summa.common.Logging,test43,0.8982053397041498
dk.statsbiblioteket.summa.common.Logging,test44,0.8981370031878679
dk.statsbiblioteket.summa.common.Logging,test45,0.8018185525433373
dk.statsbiblioteket.summa.common.Logging,test46,0.5623351446188083
dk.statsbiblioteket.summa.common.Logging,test47,1.2335827656236988
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test00,-0.0
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test01,2.5649493574615376
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test02,2.6390573296152584
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test03,2.6390573296152584
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test04,0.6931471805599453
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test05,0.6931471805599453
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test06,-0.0
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test07,1.7557068289325348
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test08,2.4260151319598084
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test09,1.0027182645175161
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test10,1.0986122886681098
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test11,1.3862943611198906
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test12,1.349792396172401
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test13,1.1595888143086257
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test14,0.9943536917623688
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test15,1.2265558156134033
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test16,1.6957598835394376
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test17,1.3334730391185028
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test18,1.5047882836811908
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test19,1.7174752589196527
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test20,2.3025850929940455
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test21,1.7174752589196527
com.sap.managementconsole.soap.axis.sapcontrol.J2EEClusterMsg,test22,1.7478680974667575
weka.attributeSelection.GreedyStepwise,test00,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test01,1.3862943611198906
weka.attributeSelection.GreedyStepwise,test02,1.7917594692280547
weka.attributeSelection.GreedyStepwise,test03,2.3025850929940455
weka.attributeSelection.GreedyStepwise,test04,2.3114234446919735
weka.attributeSelection.GreedyStepwise,test05,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test06,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test07,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test08,1.6094379124341005
weka.attributeSelection.GreedyStepwise,test09,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test10,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test11,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test12,1.0986122886681096
weka.attributeSelection.GreedyStepwise,test13,2.70805020110221
weka.attributeSelection.GreedyStepwise,test14,0.8675632284814612
weka.attributeSelection.GreedyStepwise,test15,1.7917594692280547
weka.attributeSelection.GreedyStepwise,test16,1.3030924037617193
weka.attributeSelection.GreedyStepwise,test17,2.2718685126965625
weka.attributeSelection.GreedyStepwise,test18,1.0335620542068176
weka.attributeSelection.GreedyStepwise,test19,1.5810937501718236
weka.attributeSelection.GreedyStepwise,test20,0.8675632284814612
weka.attributeSelection.GreedyStepwise,test21,0.9404479886553263
weka.attributeSelection.GreedyStepwise,test22,2.9444389791664403
weka.attributeSelection.GreedyStepwise,test23,1.0397207708399179
weka.attributeSelection.GreedyStepwise,test24,0.9502705392332347
weka.attributeSelection.GreedyStepwise,test25,2.338371704803573
weka.attributeSelection.GreedyStepwise,test26,1.3961713253411865
weka.attributeSelection.GreedyStepwise,test27,1.5377034978212434
weka.attributeSelection.GreedyStepwise,test28,1.3862943611198906
weka.attributeSelection.GreedyStepwise,test29,1.7800229868966866
weka.attributeSelection.GreedyStepwise,test30,1.5810937501718236
weka.attributeSelection.GreedyStepwise,test31,1.0016550715972834
weka.attributeSelection.GreedyStepwise,test32,1.3968185224533638
weka.attributeSelection.GreedyStepwise,test33,1.6661022550876021
weka.attributeSelection.GreedyStepwise,test34,1.3405220851328463
weka.attributeSelection.GreedyStepwise,test35,1.517614382310652
weka.gui.beans.FlowRunner,test00,1.945910149055313
weka.gui.beans.FlowRunner,test01,1.0986122886681096
weka.gui.beans.FlowRunner,test02,1.6094379124341005
weka.gui.beans.FlowRunner,test03,0.6931471805599453
weka.gui.beans.FlowRunner,test04,1.3321790402101223
weka.gui.beans.FlowRunner,test05,0.6931471805599453
weka.gui.beans.FlowRunner,test06,0.6931471805599453
weka.gui.beans.FlowRunner,test07,1.3862943611198906
weka.gui.beans.FlowRunner,test08,1.0986122886681096
weka.gui.beans.FlowRunner,test09,0.6931471805599453
weka.gui.beans.FlowRunner,test10,1.3862943611198906
weka.gui.beans.FlowRunner,test11,1.0986122886681096
weka.gui.beans.FlowRunner,test12,-0.0
weka.gui.beans.FlowRunner,test13,1.0397207708399179
weka.gui.beans.FlowRunner,test14,1.8343719702816235
weka.gui.beans.FlowRunner,test15,1.0397207708399179
weka.gui.beans.FlowRunner,test16,1.3321790402101223
weka.gui.beans.FlowRunner,test17,1.0986122886681096
weka.gui.beans.FlowRunner,test18,1.0986122886681096
weka.gui.beans.FlowRunner,test19,1.5607104090414063
weka.gui.beans.FlowRunner,test20,1.0397207708399179
weka.gui.beans.FlowRunner,test21,0.9502705392332347
weka.gui.beans.FlowRunner,test22,1.4978661367769952
weka.gui.PropertySheetPanel,test00,0.6931471805599453
weka.gui.PropertySheetPanel,test01,0.6931471805599453
weka.gui.PropertySheetPanel,test02,0.6931471805599453
weka.gui.PropertySheetPanel,test03,0.6931471805599453
weka.gui.PropertySheetPanel,test04,0.6931471805599453
weka.gui.PropertySheetPanel,test05,1.0986122886681096
weka.gui.PropertySheetPanel,test06,1.0986122886681096
weka.gui.PropertySheetPanel,test07,0.5054351211869861
weka.gui.PropertySheetPanel,test08,0.5723524329048677
weka.gui.PropertySheetPanel,test09,0.6931471805599453
weka.gui.PropertySheetPanel,test10,0.6931471805599453
weka.gui.PropertySheetPanel,test11,0.4023605131494849
weka.gui.PropertySheetPanel,test12,1.0986122886681096
weka.gui.PropertySheetPanel,test13,0.22445109055580997
weka.gui.PropertySheetPanel,test14,0.7635331365653762
weka.gui.PropertySheetPanel,test15,0.4433066914680872
weka.gui.PropertySheetPanel,test16,0.7846904335429707
corina.Sample,test00,1.3862943611198906
corina.Sample,test01,0.6931471805599453
corina.Sample,test02,1.0986122886681096
corina.Sample,test03,1.0986122886681096
corina.Sample,test04,-0.0
corina.Sample,test05,1.0986122886681096
corina.Sample,test06,1.3862943611198906
corina.Sample,test07,1.0986122886681096
corina.Sample,test08,1.3862943611198906
corina.Sample,test09,0.6931471805599453
corina.Sample,test10,1.3862943611198906
corina.Sample,test11,1.0986122886681096
corina.Sample,test12,1.3862943611198906
corina.Sample,test13,1.0986122886681096
corina.Sample,test14,0.6931471805599453
corina.Sample,test15,1.3321790402101223
corina.Sample,test16,0.6931471805599453
corina.Sample,test17,1.3030924037617193
corina.Sample,test18,0.6931471805599453
corina.Sample,test19,0.6931471805599453
corina.Sample,test20,1.6094379124341005
corina.Sample,test21,-0.0
corina.Sample,test22,0.6931471805599453
corina.Sample,test23,0.6365141682948128
corina.Sample,test24,1.5607104090414063
corina.Sample,test25,0.6931471805599453
corina.Sample,test26,0.6931471805599453
corina.Sample,test27,0.5623351446188083
corina.Sample,test28,1.0397207708399179
corina.Sample,test29,0.6931471805599453
corina.Sample,test30,0.5004024235381879
corina.Sample,test31,1.0986122886681096
corina.Sample,test32,1.791759469228055
corina.Sample,test33,1.945910149055313
corina.Sample,test34,2.145841752594754
corina.Sample,test35,1.8891591637540217
corina.Sample,test36,2.37189981105004
corina.Sample,test37,2.1972245773362196
corina.Sample,test38,2.3114234446919735
org.mozilla.javascript.Parser,test00,0.6931471805599453
org.mozilla.javascript.Parser,test01,0.6931471805599453
org.mozilla.javascript.Parser,test02,0.6931471805599453
org.mozilla.javascript.Parser,test03,3.5263605246161633
org.mozilla.javascript.Parser,test04,3.5263605246161633
org.mozilla.javascript.Parser,test05,0.6931471805599453
org.mozilla.javascript.Parser,test06,1.6674619334292948
org.mozilla.javascript.Parser,test07,3.242617235719226
org.mozilla.javascript.Parser,test08,2.706624775282986
org.mozilla.javascript.Parser,test09,3.3966337170421057
org.mozilla.javascript.Parser,test10,3.285572879143115
org.mozilla.javascript.Parser,test11,3.4965075614664793
org.mozilla.javascript.Parser,test12,2.943663462397335
org.mozilla.javascript.Parser,test13,2.3693821196946767
org.mozilla.javascript.Parser,test14,3.243037547882419
org.mozilla.javascript.Parser,test15,3.2551105127277418
org.mozilla.javascript.Parser,test16,1.0986122886681096
org.mozilla.javascript.Parser,test17,0.6931471805599453
org.mozilla.javascript.Parser,test18,2.6302690163478446
org.mozilla.javascript.Parser,test19,2.7040529493495375
org.mozilla.javascript.Parser,test20,2.6640603148044972
org.mozilla.javascript.Parser,test21,3.4331967373238443
org.mozilla.javascript.Parser,test22,3.5445117787628604
org.mozilla.javascript.Parser,test23,2.7791360684909314
org.mozilla.javascript.Parser,test24,0.6931471805599453
org.mozilla.javascript.Parser,test25,3.401197381662154
org.mozilla.javascript.Parser,test26,2.8275814335082288
org.mozilla.javascript.Parser,test27,3.429486231665012
org.mozilla.javascript.Parser,test28,3.4855871610538136
org.mozilla.javascript.Parser,test29,2.6441928370084846
org.mozilla.javascript.Parser,test30,3.4544986414325436
org.mozilla.javascript.Parser,test31,3.436868971501851
org.mozilla.javascript.Parser,test32,2.6780905881012402
org.mozilla.javascript.Parser,test33,3.317079569168567
org.mozilla.javascript.Parser,test34,2.7253810539317747
org.mozilla.javascript.Parser,test35,2.6794652558473735
org.mozilla.javascript.Parser,test36,2.703145988317934
org.mozilla.javascript.Parser,test37,3.367295829986472
org.mozilla.javascript.Parser,test38,2.57142493027395
org.mozilla.javascript.Parser,test39,2.563961297490054
org.mozilla.javascript.Parser,test40,2.311014434061846
org.mozilla.javascript.Parser,test41,2.3610937178444544
org.mozilla.javascript.Parser,test42,1.7999587982097305
org.mozilla.javascript.Parser,test43,1.6669743269244564
org.mozilla.javascript.Parser,test44,3.077341440980655
org.mozilla.javascript.Parser,test45,2.847718258349604
org.mozilla.javascript.Parser,test46,2.2174909456071643
org.mozilla.javascript.Parser,test47,2.9444895744952264
org.mozilla.javascript.Parser,test48,2.5834492469957007
org.mozilla.javascript.Parser,test49,2.6653460504419373
org.mozilla.javascript.Parser,test50,2.6711925211288494
org.mozilla.javascript.Parser,test51,2.2489810861277926
org.mozilla.javascript.Parser,test52,3.4858315998322214
org.mozilla.javascript.Parser,test53,1.8390211812571493
org.mozilla.javascript.Parser,test54,2.6785111060896836
org.mozilla.javascript.Parser,test55,2.65070503890853
org.mozilla.javascript.Parser,test56,2.998572307456572
org.mozilla.javascript.Parser,test57,2.324012245231543
org.mozilla.javascript.Parser,test58,1.645920195434047
org.mozilla.javascript.Parser,test59,3.4339872044851467
org.mozilla.javascript.Parser,test60,2.6278236516107505
org.mozilla.javascript.Parser,test61,2.3411619841805122
org.mozilla.javascript.Parser,test62,2.6859528370872945
org.mozilla.javascript.Parser,test63,3.1410832004691747
org.mozilla.javascript.Parser,test64,2.463414736869223
org.mozilla.javascript.Parser,test65,1.5363860281900763
org.mozilla.javascript.Parser,test66,2.7600712011705415
org.mozilla.javascript.Parser,test67,1.484457535817486
org.mozilla.javascript.Parser,test68,2.044412865633749
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test00,1.0986122886681096
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test01,1.094780226007948
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test02,0.9347698978582792
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test03,-0.0
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test04,0.5623351446188083
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test05,-0.0
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test06,1.159588814308626
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test07,0.8675632284814612
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test08,0.6931471805599453
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test09,0.6931471805599453
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test10,0.6931471805599453
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test11,0.45056120886630463
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test12,0.6365141682948128
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test13,0.9502705392332347
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test14,-0.0
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test15,0.6615632381579821
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test16,-0.0
org.gudy.azureus2.core3.disk.impl.DiskManagerUtil,test17,1.0397207708399179
com.eteks.sweethome3d.viewcontroller.HomeController,test00,1.6094379124341005
com.eteks.sweethome3d.viewcontroller.HomeController,test01,1.7917594692280547
com.eteks.sweethome3d.viewcontroller.HomeController,test02,1.945910149055313
